LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	Ivanhoe	Match	literary	No Match
LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	Abbot_WS	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to B.R. Haydon, October 2, 1820.	Monastery	Match	literary	No Match
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Don_Quixote_novel	Match	literary	No Match
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Pride_and_Prejudice	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Melmoth_CM	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Bertram_CM	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Women_CM	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Montorio_CM	Match	literary	
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Kenilworth_WS	Match	literary	No Match
LondonMag	Match	per_19thc	1820 to 1829	Letter to Sir William Elford, February 8, 1821.	Bride_of_Lammermoor_WS	Match	literary	
