"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","Node-1-Attributes","Node-2-Attributes","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"8402","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Dibdin_TJ","125.08547009",,,"117","0","0","0.77134052","false","0"," Dibdin_TJ","339418","0.38416554"
"8520","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Congreve_Wm","125.08547009",,,"117","0","0","0.77134052","false","0"," Congreve_Wm","339418","0.38416554"
"8638","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Moliere","125.08547009",,,"117","0","0","0.77134052","false","0"," Moliere","339418","0.38416554"
"8756","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Landon_LE","125.08547009",,,"117","0","0","0.77134052","false","0"," Landon_LE","339418","0.38416554"
"8991","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Lamb_Caro","125.08547009",,,"117","0","0","0.77134052","false","0"," Lamb_Caro","339418","0.38416554"
"9109","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Kemble_Frances","125.08547009",,,"117","0","0","0.77134052","false","0"," Kemble_Frances","339418","0.38416554"
"9227","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Kemble_JP","125.08547009",,,"117","0","0","0.77134052","false","0"," Kemble_JP","339418","0.38416554"
"9345","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Bannister_Jack","125.08547009",,,"117","0","0","0.77134052","false","0"," Bannister_Jack","339418","0.38416554"
"9463","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Johnstone_Jack","125.08547009",,,"117","0","0","0.77134052","false","0"," Johnstone_Jack","339418","0.38416554"
"9581","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Fawcett_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Fawcett_John","339418","0.38416554"
"9699","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Emery_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Emery_John","339418","0.38416554"
"9817","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Lewis_William_Thomas","125.08547009",,,"117","0","0","0.77134052","false","0"," Lewis_William_Thomas","339418","0.38416554"
"9935","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Munden_Joseph_Shepherd","125.08547009",,,"117","0","0","0.77134052","false","0"," Munden_Joseph_Shepherd","339418","0.38416554"
"10053","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Davenport_MA","125.08547009",,,"117","0","0","0.77134052","false","0"," Davenport_MA","339418","0.38416554"
"10171","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Pope_Jane","125.08547009",,,"117","0","0","0.77134052","false","0"," Pope_Jane","339418","0.38416554"
"10289","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Jordan_Dorothea","125.08547009",,,"117","0","0","0.77134052","false","0"," Jordan_Dorothea","339418","0.38416554"
"10407","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Garrick_David","125.08547009",,,"117","0","0","0.77134052","false","0"," Garrick_David","339418","0.38416554"
"10642","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Siddons_Sarah","125.08547009",,,"117","0","0","0.77134052","false","0"," Siddons_Sarah","339418","0.38416554"
"10760","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Macbeth_Lady","125.08547009",,,"117","0","0","0.77134052","false","0"," Macbeth_Lady","339418","0.38416554"
"10878","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Katharine_H8","125.08547009",,,"117","0","0","0.77134052","false","0"," Katharine_H8","339418","0.38416554"
"10996","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Wolsey_H8","125.08547009",,,"117","0","0","0.77134052","false","0"," Wolsey_H8","339418","0.38416554"
"11114","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hermione_WT","125.08547009",,,"117","0","0","0.77134052","false","0"," Hermione_WT","339418","0.38416554"
"11232","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Leontes_WT","125.08547009",,,"117","0","0","0.77134052","false","0"," Leontes_WT","339418","0.38416554"
"11350","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Coriolanus_C","125.08547009",,,"117","0","0","0.77134052","false","0"," Coriolanus_C","339418","0.38416554"
"11468","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Volumnia_C","125.08547009",,,"117","0","0","0.77134052","false","0"," Volumnia_C","339418","0.38416554"
"11586","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hamlet_H","125.08547009",,,"117","0","0","0.77134052","false","0"," Hamlet_H","339418","0.38416554"
"11704","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Queen_Hamlet","125.08547009",,,"117","0","0","0.77134052","false","0"," Queen_Hamlet","339418","0.38416554"
"11939","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Canning_George","125.08547009",,,"117","0","0","0.77134052","false","0"," Canning_George","339418","0.38416554"
"12057","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Thackeray_TJ","125.08547009",,,"117","0","0","0.77134052","false","0"," Thackeray_TJ","339418","0.38416554"
"12175","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Penruddock_WF","125.08547009",,,"117","0","0","0.77134052","false","0"," Penruddock_WF","339418","0.38416554"
"12293","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Rolla_P","125.08547009",,,"117","0","0","0.77134052","false","0"," Rolla_P","339418","0.38416554"
"12411","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Abbe_de_L_Epee_DD","125.08547009",,,"117","0","0","0.77134052","false","0","Abbe_de_L_Epee_DD","339418","0.38416554"
"12529","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Racine","125.08547009",,,"117","0","0","0.77134052","false","0"," Racine","339418","0.38416554"
"12647","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," d_Aubigné_Françoise","125.08547009",,,"117","0","0","0.77134052","false","0","d_Aubigné_Françoise","339418","0.38416554"
"12765","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Lamb_Chas","125.08547009",,,"117","0","0","0.77134052","false","0"," Lamb_Chas","339418","0.38416554"
"13000","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Webster_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Webster_John","339418","0.38416554"
"13118","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Marlowe_Chris","125.08547009",,,"117","0","0","0.77134052","false","0"," Marlowe_Chris","339418","0.38416554"
"13236","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Dekker_Thos","125.08547009",,,"117","0","0","0.77134052","false","0"," Dekker_Thos","339418","0.38416554"
"13354","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Ford_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Ford_John","339418","0.38416554"
"14057","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Imogen_C","125.08547009",,,"117","0","0","0.77134052","false","0"," Imogen_C","339418","0.38416554"
"14175","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," JamesI","125.08547009",,,"117","0","0","0.77134052","false","0"," JamesI","339418","0.38416554"
"14293","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Helen_H","125.08547009",,,"117","0","0","0.77134052","false","0"," Helen_H","339418","0.38416554"
"14411","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Antigone_A","125.08547009",,,"117","0","0","0.77134052","false","0"," Antigone_A","339418","0.38416554"
"14646","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Brumoy_Pierre","125.08547009",,,"117","0","0","0.77134052","false","0"," Brumoy_Pierre","339418","0.38416554"
"14764","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Alfieri_Vittorio","125.08547009",,,"117","0","0","0.77134052","false","0","Alfieri_Vittorio","339418","0.38416554"
"14882","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Master_Betty","125.08547009",,,"117","0","0","0.77134052","false","0"," Master_Betty","339418","0.38416554"
"15000","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," ONeill_Eliz","125.08547009",,,"117","0","0","0.77134052","false","0","ONeill_Eliz","339418","0.38416554"
"15235","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Duncan_MR","125.08547009",,,"117","0","0","0.77134052","false","0"," Duncan_MR","339418","0.38416554"
"15353","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Collins_little","125.08547009",,,"117","0","0","0.77134052","false","0"," Collins_little","339418","0.38416554"
"15588","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Gifford_William","125.08547009",,,"117","0","0","0.77134052","false","0"," Gifford_William","339418","0.38416554"
"16408","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Warde_Mr","125.08547009",,,"117","0","0","0.77134052","false","0"," Warde_Mr","339418","0.38416554"
"16526","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Serle_TJ","125.08547009",,,"117","0","0","0.77134052","false","0"," Serle_TJ","339418","0.38416554"
"16761","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Sloman_Mrs","125.08547009",,,"117","0","0","0.77134052","false","0"," Sloman_Mrs","339418","0.38416554"
"16996","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Forbes_Capt","125.08547009",,,"117","0","0","0.77134052","false","0"," Forbes_Capt","339418","0.38416554"
"17114","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Liston_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Liston_John","339418","0.38416554"
"17349","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Melfi","125.08547009",,,"117","0","0","0.77134052","false","0"," Melfi","339418","0.38416554"
"17935","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Franklin_Eleanor","125.08547009",,,"117","0","0","0.77134052","false","0"," Franklin_Eleanor","339418","0.38416554"
"18053","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Franklin_John","125.08547009",,,"117","0","0","0.77134052","false","0"," Franklin_John","339418","0.38416554"
"18171","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Gibbon_Edward","125.08547009",,,"117","0","0","0.77134052","false","0"," Gibbon_Edward","339418","0.38416554"
"18289","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Berengaria","125.08547009",,,"117","0","0","0.77134052","false","0"," Berengaria","339418","0.38416554"
"18407","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," RichardI","125.08547009",,,"117","0","0","0.77134052","false","0"," RichardI","339418","0.38416554"
"18642","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Baillie_Joanna","125.08547009",,,"117","0","0","0.77134052","false","0"," Baillie_Joanna","339418","0.38416554"
"18760","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hemans_Felicia","125.08547009",,,"117","0","0","0.77134052","false","0"," Hemans_Felicia","339418","0.38416554"
"18878","2.05084746","0.02167238","0.48760331","0.0","148","4","false"," ChasI","106.36054422",,,"148","0","1","0.78983051","false","0"," ChasI","3714972","0.32619364"
"18996","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Cromwell","125.08547009",,,"117","0","0","0.77134052","false","0"," Cromwell","339418","0.38416554"
"19114","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Duke_of_Devonshire","125.08547009",,,"117","0","0","0.77134052","false","0"," Duke_of_Devonshire","339418","0.38416554"
"19232","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Jerrold_Doug","125.08547009",,,"117","0","0","0.77134052","false","0"," Jerrold_Doug","339418","0.38416554"
"19350","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Radcliffe_Ann","125.08547009",,,"117","0","0","0.77134052","false","0"," Radcliffe_Ann","339418","0.38416554"
"19468","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Ulric_O","125.08547009",,,"117","0","0","0.77134052","false","0"," Ulric_O","339418","0.38416554"
"19586","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hengo_B","125.08547009",,,"117","0","0","0.77134052","false","0"," Hengo_B","339418","0.38416554"
"19704","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Hood_Thos","125.08547009",,,"117","0","0","0.77134052","false","0"," Hood_Thos","339418","0.38416554"
"19822","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Praed_Winthrop","125.08547009",,,"117","0","0","0.77134052","false","0"," Praed_Winthrop","339418","0.38416554"
"19940","2.14329738","0.00110734","0.46657081","0.0","117","4","false"," Pierce_G","125.08547009",,,"117","0","0","0.77134052","false","0"," Pierce_G","339418","0.38416554"
"20058","2.82126348","0.0","0.35445112","0.0","1","5","false"," HowardBrenton","222.0",,,"1","0","0","0.6357473","false","0"," HowardBrenton","0","0.0"
"20060","2.82126348","0.0","0.35445112","0.0","1","5","false","HowardBrenton","222.0","historical_people","historical_people","1","0","0","0.6357473","false","0","HowardBrenton","0","0.0"
"20062","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Horace","44.29032258",,,"31","0","0","0.66348228","false","0"," Horace","87698","0.18421414"
"20067","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Broghill","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Broghill","87698","0.18421414"
"20069","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Marten","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Marten","87698","0.18421414"
"20071","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Queen_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Queen_Ch1","87698","0.18421414"
"20073","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","LadyFairfax","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","LadyFairfax","87698","0.18421414"
"20076","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Harrison","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Harrison","87698","0.18421414"
"20079","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Henry_V","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Henry_V","87698","0.18421414"
"20082","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Salisbury","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Salisbury","87698","0.18421414"
"20084","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Say","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Say","87698","0.18421414"
"20086","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Vane","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Vane","87698","0.18421414"
"20088","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Ireton","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Ireton","87698","0.18421414"
"20090","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Downes","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Downes","87698","0.18421414"
"20092","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Tichburne","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Tichburne","87698","0.18421414"
"20094","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Cook_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Cook_Ch1","87698","0.18421414"
"20096","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Pride_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Pride_Ch1","87698","0.18421414"
"20098","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Hacker_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Hacker_Ch1","87698","0.18421414"
"20100","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Herbert_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Herbert_Ch1","87698","0.18421414"
"20102","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Hammond_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Hammond_Ch1","87698","0.18421414"
"20104","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","PrincessE_Ch1","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","PrincessE_Ch1","87698","0.18421414"
"20106","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Groby","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Groby","87698","0.18421414"
"20108","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Bradshaw","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Bradshaw","87698","0.18421414"
"20110","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Ahab","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Ahab","87698","0.18421414"
"20112","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Rehoboam","44.29032258","fictional_and_archetypal","fictional_and_archetypal","31","0","0","0.66348228","false","0","Rehoboam","87698","0.18421414"
"20114","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Brutus","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Brutus","87698","0.18421414"
"20116","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Julius_Caesar","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Julius_Caesar","87698","0.18421414"
"20118","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false","Horace","44.29032258","historical_people","historical_people","31","0","0","0.66348228","false","0","Horace","87698","0.18421414"
"20243","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Broghill","44.29032258",,,"31","0","0","0.66348228","false","0"," Broghill","87698","0.18421414"
"20275","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Marten","44.29032258",,,"31","0","0","0.66348228","false","0"," Marten","87698","0.18421414"
"20307","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Queen_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Queen_Ch1","87698","0.18421414"
"20339","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," LadyFairfax","44.29032258",,,"31","0","0","0.66348228","false","0"," LadyFairfax","87698","0.18421414"
"20402","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Harrison","44.29032258",,,"31","0","0","0.66348228","false","0"," Harrison","87698","0.18421414"
"20465","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Henry_V","44.29032258",,,"31","0","0","0.66348228","false","0"," Henry_V","87698","0.18421414"
"20528","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Salisbury","44.29032258",,,"31","0","0","0.66348228","false","0"," Salisbury","87698","0.18421414"
"20560","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Say","44.29032258",,,"31","0","0","0.66348228","false","0"," Say","87698","0.18421414"
"20592","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Vane","44.29032258",,,"31","0","0","0.66348228","false","0"," Vane","87698","0.18421414"
"20624","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Ireton","44.29032258",,,"31","0","0","0.66348228","false","0"," Ireton","87698","0.18421414"
"20656","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Downes","44.29032258",,,"31","0","0","0.66348228","false","0"," Downes","87698","0.18421414"
"20688","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Tichburne","44.29032258",,,"31","0","0","0.66348228","false","0"," Tichburne","87698","0.18421414"
"20720","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Cook_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Cook_Ch1","87698","0.18421414"
"20752","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Pride_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Pride_Ch1","87698","0.18421414"
"20784","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Hacker_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Hacker_Ch1","87698","0.18421414"
"20816","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Herbert_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Herbert_Ch1","87698","0.18421414"
"20848","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Hammond_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," Hammond_Ch1","87698","0.18421414"
"20880","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," PrincessE_Ch1","44.29032258",,,"31","0","0","0.66348228","false","0"," PrincessE_Ch1","87698","0.18421414"
"20912","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Groby","44.29032258",,,"31","0","0","0.66348228","false","0"," Groby","87698","0.18421414"
"20944","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Bradshaw","44.29032258",,,"31","0","0","0.66348228","false","0"," Bradshaw","87698","0.18421414"
"20976","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Ahab","44.29032258",,,"31","0","0","0.66348228","false","0","Ahab","87698","0.18421414"
"21008","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Rehoboam","44.29032258",,,"31","0","0","0.66348228","false","0"," Rehoboam","87698","0.18421414"
"21040","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Brutus","44.29032258",,,"31","0","0","0.66348228","false","0"," Brutus","87698","0.18421414"
"21072","2.6825886","4.4936E-4","0.37277427","0.0","31","5","false"," Julius_Caesar","44.29032258",,,"31","0","0","0.66348228","false","0"," Julius_Caesar","87698","0.18421414"
"21104","2.71340524","0.00128891","0.3685406","0.0","44","4","false","WhiteGilbert","44.97560976","historical_people","historical_people","44","0","3","0.65731895","false","0","WhiteGilbert","587480","0.2054935"
"21106","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Friday","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Friday","148692","0.2103972"
"21108","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Prospero","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Prospero","148692","0.2103972"
"21110","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Miranda","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Miranda","148692","0.2103972"
"21112","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Caliban","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Caliban","148692","0.2103972"
"21114","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Ariel","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Ariel","148692","0.2103972"
"21117","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","RetiredPublican","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","RetiredPublican","148692","0.2103972"
"21119","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","RetiredPublicansWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","RetiredPublicansWife","148692","0.2103972"
"21121","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Shoemaker","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Shoemaker","148692","0.2103972"
"21123","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","ShoemakersDaughter","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","ShoemakersDaughter","148692","0.2103972"
"21125","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Blacksmith","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Blacksmith","148692","0.2103972"
"21127","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","BlacksmithsWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","BlacksmithsWife","148692","0.2103972"
"21129","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","BustlingDame","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","BustlingDame","148692","0.2103972"
"21131","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","BustlingDamesChildren","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","BustlingDamesChildren","148692","0.2103972"
"21133","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Shopkeeper","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Shopkeeper","148692","0.2103972"
"21135","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","ShopkeepersWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","ShopkeepersWife","148692","0.2103972"
"21137","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","ShopkeepersLodger1","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","ShopkeepersLodger1","148692","0.2103972"
"21139","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","ShopkeepersLodger2","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","ShopkeepersLodger2","148692","0.2103972"
"21141","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","RoseInnLandlord","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","RoseInnLandlord","148692","0.2103972"
"21143","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","RoseInnLandlordsWife","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","RoseInnLandlordsWife","148692","0.2103972"
"21145","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Phoebe","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Phoebe","148692","0.2103972"
"21147","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","RecruitingSerjeant","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","RecruitingSerjeant","148692","0.2103972"
"21149","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","WhimsicalPerson","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","WhimsicalPerson","148692","0.2103972"
"21151","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","Penelope","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","Penelope","148692","0.2103972"
"21153","2.7164869","5.2587E-4","0.36812252","0.0","40","4","false","LizzysFather","46.025","fictional_and_archetypal","fictional_and_archetypal","40","0","0","0.65670262","false","0","LizzysFather","148692","0.2103972"
"21155","2.71340524","0.00128891","0.3685406","0.0","44","4","false","LizzysMother","44.97560976","fictional_and_archetypal","fictional_and_archetypal","44","0","3","0.65731895","false","0","LizzysMother","587480","0.2054935"
"21157","2.71340524","0.00128891","0.3685406","0.0","45","4","false","Lizzy","44.97560976","fictional_and_archetypal","fictional_and_archetypal","45","0","3","0.65731895","false","0","Lizzy","587480","0.2054935"
